meta_id,post_id,"meta_key","meta_value"
570,100,"intro_paragraph","We are sensitive to the fact that each camper has different needs. Please contact us regarding allergies and dietary requirements of your camper prior to camp. Given enough time to purchase items, we can provide alternate meal options. While we recognize that each camper has differing levels of comfort with being away from home, we discourage calls and visits from parents, as they can often increase the intensity of homesickness. Mail, however, is always encouraged and welcomed!"
571,100,"_intro_paragraph","field_56e4c01e62cb8"
572,100,"intro_link_url","https://vanburen.campintouch.com/v2/login/login.aspx"
573,100,"_intro_link_url","field_56e4bc3f7c554"
574,100,"intro_link_label","Parent login"
575,100,"_intro_link_label","field_56e4b49219ad3"
576,100,"intro_link_external_or_internal","external"
577,100,"_intro_link_external_or_internal","field_56e4ba0369801"
578,38,"content_headline","How to apply"
579,38,"_content_headline","field_56e4c07483505"
582,101,"intro_paragraph","We are sensitive to the fact that each camper has different needs. Please contact us regarding allergies and dietary requirements of your camper prior to camp. Given enough time to purchase items, we can provide alternate meal options. While we recognize that each camper has differing levels of comfort with being away from home, we discourage calls and visits from parents, as they can often increase the intensity of homesickness. Mail, however, is always encouraged and welcomed!"
583,101,"_intro_paragraph","field_56e4c01e62cb8"
584,101,"intro_link_url","https://vanburen.campintouch.com/v2/login/login.aspx"
585,101,"_intro_link_url","field_56e4bc3f7c554"
586,101,"intro_link_label","Parent login"
587,101,"_intro_link_label","field_56e4b49219ad3"
588,101,"intro_link_external_or_internal","external"
589,101,"_intro_link_external_or_internal","field_56e4ba0369801"
590,101,"content_headline",""
591,101,"_content_headline","field_56e4c07483505"
592,102,"intro_paragraph","We are sensitive to the fact that each camper has different needs. Please contact us regarding allergies and dietary requirements of your camper prior to camp. Given enough time to purchase items, we can provide alternate meal options. While we recognize that each camper has differing levels of comfort with being away from home, we discourage calls and visits from parents, as they can often increase the intensity of homesickness. Mail, however, is always encouraged and welcomed!

ss"
593,102,"_intro_paragraph","field_56e4c01e62cb8"
594,102,"intro_link_url","https://vanburen.campintouch.com/v2/login/login.aspx"
595,102,"_intro_link_url","field_56e4bc3f7c554"
596,102,"intro_link_label","Parent login"
597,102,"_intro_link_label","field_56e4b49219ad3"
598,102,"intro_link_external_or_internal","external"
599,102,"_intro_link_external_or_internal","field_56e4ba0369801"
600,102,"content_headline",""
601,102,"_content_headline","field_56e4c07483505"
602,103,"intro_paragraph","We are sensitive to the fact that each camper has different needs. Please contact us regarding allergies and dietary requirements of your camper prior to camp. Given enough time to purchase items, we can provide alternate meal options. While we recognize that each camper has differing levels of comfort with being away from home, we discourage calls and visits from parents, as they can often increase the intensity of homesickness. Mail, however, is always encouraged and welcomed!"
603,103,"_intro_paragraph","field_56e4c01e62cb8"
604,103,"intro_link_url","https://vanburen.campintouch.com/v2/login/login.aspx"
605,103,"_intro_link_url","field_56e4bc3f7c554"
606,103,"intro_link_label","Parent login"
607,103,"_intro_link_label","field_56e4b49219ad3"
608,103,"intro_link_external_or_internal","external"
609,103,"_intro_link_external_or_internal","field_56e4ba0369801"
610,103,"content_headline",""
611,103,"_content_headline","field_56e4c07483505"
612,83,"rule","a:5:{s:5:\"param\";s:13:\"page_template\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:7:\"default\";s:8:\"order_no\";i:0;s:8:\"group_no\";i:0;}"
613,83,"rule","a:5:{s:5:\"param\";s:13:\"page_template\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:7:\"default\";s:8:\"order_no\";i:0;s:8:\"group_no\";i:1;}"
614,104,"intro_paragraph","We are sensitive to the fact that each camper has different needs. Please contact us regarding allergies and dietary requirements of your camper prior to camp. Given enough time to purchase items, we can provide alternate meal options. While we recognize that each camper has differing levels of comfort with being away from home, we discourage calls and visits from parents, as they can often increase the intensity of homesickness. Mail, however, is always encouraged and welcomed!"
615,104,"_intro_paragraph","field_56e4c01e62cb8"
616,104,"intro_link_url",""
617,104,"_intro_link_url","field_56e4bc3f7c554"
618,104,"intro_link_label",""
619,104,"_intro_link_label","field_56e4b49219ad3"
620,104,"content_headline",""
621,104,"_content_headline","field_56e4c07483505"
622,105,"intro_paragraph","We are sensitive to the fact that each camper has different needs. Please contact us regarding allergies and dietary requirements of your camper prior to camp. Given enough time to purchase items, we can provide alternate meal options. While we recognize that each camper has differing levels of comfort with being away from home, we discourage calls and visits from parents, as they can often increase the intensity of homesickness. Mail, however, is always encouraged and welcomed!"
623,105,"_intro_paragraph","field_56e4c01e62cb8"
624,105,"intro_link_url","https://vanburen.campintouch.com/v2/login/login.aspx"
625,105,"_intro_link_url","field_56e4bc3f7c554"
626,105,"intro_link_label","Parent login"
627,105,"_intro_link_label","field_56e4b49219ad3"
628,105,"intro_link_external_or_internal","external"
629,105,"_intro_link_external_or_internal","field_56e4ba0369801"
630,105,"content_headline",""
631,105,"_content_headline","field_56e4c07483505"
632,26,"intro_link_external_or_internal","external"
633,26,"_intro_link_external_or_internal","field_56e4ba0369801"
634,106,"intro_paragraph","“Van Buren Youth Camp is dedicated to serving youth by providing opportunities for mental, physical and spiritual growth.” – Our mission statement since 1950."
635,106,"_intro_paragraph","field_56e4c01e62cb8"
636,106,"intro_link_url",""
637,106,"_intro_link_url","field_56e4bc3f7c554"
638,106,"intro_link_label",""
639,106,"_intro_link_label","field_56e4b49219ad3"
640,106,"intro_link_external_or_internal","within"
641,106,"_intro_link_external_or_internal","field_56e4ba0369801"
642,106,"content_headline","Being ourselves, together."
643,106,"_content_headline","field_56e4c07483505"
644,107,"intro_paragraph","“Van Buren Youth Camp is dedicated to serving youth by providing opportunities for mental, physical and spiritual growth.” – Our mission statement since 1950."
645,107,"_intro_paragraph","field_56e4c01e62cb8"
646,107,"intro_link_url",""
647,107,"_intro_link_url","field_56e4bc3f7c554"
648,107,"intro_link_label",""
649,107,"_intro_link_label","field_56e4b49219ad3"
650,107,"intro_link_external_or_internal","within"
651,107,"_intro_link_external_or_internal","field_56e4ba0369801"
652,107,"content_headline","Being ourselves, together."
653,107,"_content_headline","field_56e4c07483505"
654,109,"_edit_last","1"
655,109,"field_56e5a9819fa8c","a:14:{s:3:\"key\";s:19:\"field_56e5a9819fa8c\";s:5:\"label\";s:5:\"Linky\";s:4:\"name\";s:5:\"linky\";s:4:\"type\";s:12:\"relationship\";s:12:\"instructions\";s:0:\"\";s:8:\"required\";s:1:\"0\";s:13:\"return_format\";s:6:\"object\";s:9:\"post_type\";a:1:{i:0;s:3:\"all\";}s:8:\"taxonomy\";a:1:{i:0;s:3:\"all\";}s:7:\"filters\";a:1:{i:0;s:6:\"search\";}s:15:\"result_elements\";a:1:{i:0;s:9:\"post_type\";}s:3:\"max\";s:0:\"\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:3:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:0:\"\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:0;}"
657,109,"position","normal"
658,109,"layout","no_box"
659,109,"hide_on_screen",""
660,109,"_edit_lock","1457892883:1"
661,109,"field_56e5aa0e541c7","a:14:{s:3:\"key\";s:19:\"field_56e5aa0e541c7\";s:5:\"label\";s:9:\"Linky URL\";s:4:\"name\";s:9:\"linky_url\";s:4:\"type\";s:4:\"text\";s:12:\"instructions\";s:0:\"\";s:8:\"required\";s:1:\"0\";s:13:\"default_value\";s:0:\"\";s:11:\"placeholder\";s:0:\"\";s:7:\"prepend\";s:0:\"\";s:6:\"append\";s:0:\"\";s:10:\"formatting\";s:4:\"html\";s:9:\"maxlength\";s:0:\"\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:2:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:1;}"
662,109,"rule","a:5:{s:5:\"param\";s:13:\"page_template\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:7:\"default\";s:8:\"order_no\";i:0;s:8:\"group_no\";i:0;}"
663,109,"_wp_trash_meta_status","publish"
664,109,"_wp_trash_meta_time","1457893033"
665,111,"_edit_last","1"
666,111,"field_56e5aee745910","a:11:{s:3:\"key\";s:19:\"field_56e5aee745910\";s:5:\"label\";s:7:\"Image 1\";s:4:\"name\";s:26:\"featured_image_secondary_1\";s:4:\"type\";s:5:\"image\";s:12:\"instructions\";s:7:\"370x250\";s:8:\"required\";s:1:\"0\";s:11:\"save_format\";s:6:\"object\";s:12:\"preview_size\";s:9:\"thumbnail\";s:7:\"library\";s:3:\"all\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:3:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:0:\"\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:0;}"
668,111,"position","side"
669,111,"layout","default"
670,111,"hide_on_screen",""
671,111,"_edit_lock","1458043314:1"
673,111,"field_56e5afebd36f3","a:11:{s:3:\"key\";s:19:\"field_56e5afebd36f3\";s:5:\"label\";s:7:\"Image 2\";s:4:\"name\";s:26:\"featured_image_secondary_2\";s:4:\"type\";s:5:\"image\";s:12:\"instructions\";s:7:\"370x250\";s:8:\"required\";s:1:\"0\";s:11:\"save_format\";s:6:\"object\";s:12:\"preview_size\";s:9:\"thumbnail\";s:7:\"library\";s:3:\"all\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:3:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:0:\"\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:1;}"
674,111,"field_56e5b002d36f4","a:11:{s:3:\"key\";s:19:\"field_56e5b002d36f4\";s:5:\"label\";s:7:\"Image 3\";s:4:\"name\";s:26:\"featured_image_secondary_3\";s:4:\"type\";s:5:\"image\";s:12:\"instructions\";s:7:\"370x250\";s:8:\"required\";s:1:\"0\";s:11:\"save_format\";s:6:\"object\";s:12:\"preview_size\";s:9:\"thumbnail\";s:7:\"library\";s:3:\"all\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:3:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:0:\"\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:2;}"
675,111,"field_56e5b00dd36f5","a:11:{s:3:\"key\";s:19:\"field_56e5b00dd36f5\";s:5:\"label\";s:7:\"Image 4\";s:4:\"name\";s:26:\"featured_image_secondary_4\";s:4:\"type\";s:5:\"image\";s:12:\"instructions\";s:7:\"370x250\";s:8:\"required\";s:1:\"0\";s:11:\"save_format\";s:6:\"object\";s:12:\"preview_size\";s:9:\"thumbnail\";s:7:\"library\";s:3:\"all\";s:17:\"conditional_logic\";a:3:{s:6:\"status\";s:1:\"0\";s:5:\"rules\";a:1:{i:0;a:3:{s:5:\"field\";s:4:\"null\";s:8:\"operator\";s:2:\"==\";s:5:\"value\";s:0:\"\";}}s:8:\"allorany\";s:3:\"all\";}s:8:\"order_no\";i:3;}"
683,112,"_wp_attached_file","2016/03/figure-dock.jpg"
684,112,"_wp_attachment_metadata","a:5:{s:5:\"width\";i:370;s:6:\"height\";i:250;s:4:\"file\";s:23:\"2016/03/figure-dock.jpg\";s:5:\"sizes\";a:2:{s:9:\"thumbnail\";a:4:{s:4:\"file\";s:23:\"figure-dock-150x150.jpg\";s:5:\"width\";i:150;s:6:\"height\";i:150;s:9:\"mime-type\";s:10:\"image/jpeg\";}s:6:\"medium\";a:4:{s:4:\"file\";s:23:\"figure-dock-300x203.jpg\";s:5:\"width\";i:300;s:6:\"height\";i:203;s:9:\"mime-type\";s:10:\"image/jpeg\";}}s:10:\"image_meta\";a:12:{s:8:\"aperture\";s:1:\"0\";s:6:\"credit\";s:0:\"\";s:6:\"camera\";s:0:\"\";s:7:\"caption\";s:0:\"\";s:17:\"created_timestamp\";s:1:\"0\";s:9:\"copyright\";s:0:\"\";s:12:\"focal_length\";s:1:\"0\";s:3:\"iso\";s:1:\"0\";s:13:\"shutter_speed\";s:1:\"0\";s:5:\"title\";s:0:\"\";s:11:\"orientation\";s:1:\"0\";s:8:\"keywords\";a:0:{}}}"
685,113,"_wp_attached_file","2016/03/figure-girls-cabin-row.jpg"
686,113,"_wp_attachment_metadata","a:5:{s:5:\"width\";i:370;s:6:\"height\";i:250;s:4:\"file\";s:34:\"2016/03/figure-girls-cabin-row.jpg\";s:5:\"sizes\";a:2:{s:9:\"thumbnail\";a:4:{s:4:\"file\";s:34:\"figure-girls-cabin-row-150x150.jpg\";s:5:\"width\";i:150;s:6:\"height\";i:150;s:9:\"mime-type\";s:10:\"image/jpeg\";}s:6:\"medium\";a:4:{s:4:\"file\";s:34:\"figure-girls-cabin-row-300x203.jpg\";s:5:\"width\";i:300;s:6:\"height\";i:203;s:9:\"mime-type\";s:10:\"image/jpeg\";}}s:10:\"image_meta\";a:12:{s:8:\"aperture\";s:1:\"0\";s:6:\"credit\";s:0:\"\";s:6:\"camera\";s:0:\"\";s:7:\"caption\";s:0:\"\";s:17:\"created_timestamp\";s:1:\"0\";s:9:\"copyright\";s:0:\"\";s:12:\"focal_length\";s:1:\"0\";s:3:\"iso\";s:1:\"0\";s:13:\"shutter_speed\";s:1:\"0\";s:5:\"title\";s:0:\"\";s:11:\"orientation\";s:1:\"0\";s:8:\"keywords\";a:0:{}}}"
687,114,"_wp_attached_file","2016/03/figure-hugging-cleo.jpg"
688,114,"_wp_attachment_metadata","a:5:{s:5:\"width\";i:370;s:6:\"height\";i:250;s:4:\"file\";s:31:\"2016/03/figure-hugging-cleo.jpg\";s:5:\"sizes\";a:2:{s:9:\"thumbnail\";a:4:{s:4:\"file\";s:31:\"figure-hugging-cleo-150x150.jpg\";s:5:\"width\";i:150;s:6:\"height\";i:150;s:9:\"mime-type\";s:10:\"image/jpeg\";}s:6:\"medium\";a:4:{s:4:\"file\";s:31:\"figure-hugging-cleo-300x203.jpg\";s:5:\"width\";i:300;s:6:\"height\";i:203;s:9:\"mime-type\";s:10:\"image/jpeg\";}}s:10:\"image_meta\";a:12:{s:8:\"aperture\";s:1:\"0\";s:6:\"credit\";s:0:\"\";s:6:\"camera\";s:0:\"\";s:7:\"caption\";s:0:\"\";s:17:\"created_timestamp\";s:1:\"0\";s:9:\"copyright\";s:0:\"\";s:12:\"focal_length\";s:1:\"0\";s:3:\"iso\";s:1:\"0\";s:13:\"shutter_speed\";s:1:\"0\";s:5:\"title\";s:0:\"\";s:11:\"orientation\";s:1:\"0\";s:8:\"keywords\";a:0:{}}}"
689,115,"_wp_attached_file","2016/03/figure-kids-on-bleachers.jpg"
690,115,"_wp_attachment_metadata","a:5:{s:5:\"width\";i:370;s:6:\"height\";i:250;s:4:\"file\";s:36:\"2016/03/figure-kids-on-bleachers.jpg\";s:5:\"sizes\";a:2:{s:9:\"thumbnail\";a:4:{s:4:\"file\";s:36:\"figure-kids-on-bleachers-150x150.jpg\";s:5:\"width\";i:150;s:6:\"height\";i:150;s:9:\"mime-type\";s:10:\"image/jpeg\";}s:6:\"medium\";a:4:{s:4:\"file\";s:36:\"figure-kids-on-bleachers-300x203.jpg\";s:5:\"width\";i:300;s:6:\"height\";i:203;s:9:\"mime-type\";s:10:\"image/jpeg\";}}s:10:\"image_meta\";a:12:{s:8:\"aperture\";s:1:\"0\";s:6:\"credit\";s:0:\"\";s:6:\"camera\";s:0:\"\";s:7:\"caption\";s:0:\"\";s:17:\"created_timestamp\";s:1:\"0\";s:9:\"copyright\";s:0:\"\";s:12:\"focal_length\";s:1:\"0\";s:3:\"iso\";s:1:\"0\";s:13:\"shutter_speed\";s:1:\"0\";s:5:\"title\";s:0:\"\";s:11:\"orientation\";s:1:\"0\";s:8:\"keywords\";a:0:{}}}"
691,116,"intro_paragraph","“Van Buren Youth Camp is dedicated to serving youth by providing opportunities for mental, physical and spiritual growth.” – Our mission statement since 1950."
692,116,"_intro_paragraph","field_56e4c01e62cb8"
693,116,"intro_link_url",""
694,116,"_intro_link_url","field_56e4bc3f7c554"
695,116,"intro_link_label",""
696,116,"_intro_link_label","field_56e4b49219ad3"
697,116,"intro_link_external_or_internal","within"
698,116,"_intro_link_external_or_internal","field_56e4ba0369801"
699,116,"content_headline","Being ourselves, together."
700,116,"_content_headline","field_56e4c07483505"
701,116,"image_1","115"
702,116,"_image_1","field_56e5aee745910"
703,116,"image_2","113"
704,116,"_image_2","field_56e5afebd36f3"
705,116,"image_3","114"
706,116,"_image_3","field_56e5b002d36f4"
707,116,"image_4","112"
708,116,"_image_4","field_56e5b00dd36f5"
709,4,"image_1","115"
710,4,"_image_1","field_56e5aee745910"
711,4,"image_2","113"
712,4,"_image_2","field_56e5afebd36f3"
713,4,"image_3","114"
714,4,"_image_3","field_56e5b002d36f4"
715,4,"image_4","112"
716,4,"_image_4","field_56e5b00dd36f5"
718,117,"intro_paragraph","“Van Buren Youth Camp is dedicated to serving youth by providing opportunities for mental, physical and spiritual growth.” – Our mission statement since 1950."
719,117,"_intro_paragraph","field_56e4c01e62cb8"
720,117,"intro_link_url",""
721,117,"_intro_link_url","field_56e4bc3f7c554"
722,117,"intro_link_label",""
723,117,"_intro_link_label","field_56e4b49219ad3"
724,117,"intro_link_external_or_internal","within"
725,117,"_intro_link_external_or_internal","field_56e4ba0369801"
726,117,"content_headline","Being ourselves, together."
727,117,"_content_headline","field_56e4c07483505"
728,117,"featured_secondary_image_1","115"
729,117,"_featured_secondary_image_1","field_56e5aee745910"
730,117,"featured_secondary_image_2","113"
731,117,"_featured_secondary_image_2","field_56e5afebd36f3"
732,117,"featured_secondary_image_3","114"
733,117,"_featured_secondary_image_3","field_56e5b002d36f4"
734,117,"featured_secondary_image_4","112"
735,117,"_featured_secondary_image_4","field_56e5b00dd36f5"
736,4,"featured_secondary_image_1","115"
